id,timestamp,method,path,status,size,user_agent,geoip_country,geoip_city,device_type,ip
108,2024-08-16 20:28:28,POST,/contact.html,404,832,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Dominican Republic,Hallchester,Tablet,123.235.210.50
109,2024-08-16 20:28:57,GET,/products.html,500,4967,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Togo,North Victorville,Desktop,183.160.227.201
110,2024-08-16 20:32:29,GET,/home,404,4639,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Equatorial Guinea,Port Scottport,Desktop,186.82.193.106
111,2024-08-16 20:35:29,GET,/contact.html,301,3973,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Malawi,Lake Austin,Tablet,12.240.251.26
112,2024-08-16 20:39:05,PUT,/products.html,500,4660,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Saint Helena,Port Laurieton,Desktop,57.123.172.132
113,2024-08-16 20:41:56,PUT,/home,500,290,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Brazil,Hillhaven,Tablet,159.145.71.14
114,2024-08-16 20:45:18,DELETE,/contact.html,404,3335,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Barbados,West Dustin,Desktop,151.168.76.214
115,2024-08-16 20:49:13,GET,/products.html,500,4933,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Cape Verde,Adamhaven,Desktop,115.35.23.149
116,2024-08-16 20:50:05,PUT,/home,200,3029,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Sierra Leone,Andreaport,Tablet,23.84.115.17
117,2024-08-16 20:51:36,POST,/home,500,3817,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Spain,Johnsonbury,Desktop,198.155.40.159
118,2024-08-16 20:51:40,POST,/services.html,404,1576,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Benin,East Danielle,Desktop,176.105.36.85
119,2024-08-16 20:55:24,PUT,/services.html,200,4365,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Libyan Arab Jamahiriya,Port Jamesberg,Desktop,102.81.109.252
120,2024-08-16 20:59:01,POST,/about.html,404,3837,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Malta,New Alexander,Desktop,139.67.154.71
121,2024-08-16 20:59:33,PUT,/contact.html,404,3449,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Saint Kitts and Nevis,New Brian,Tablet,131.146.87.208
122,2024-08-16 21:02:01,DELETE,/services.html,500,2590,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Romania,Morganberg,Desktop,109.220.146.60
123,2024-08-16 21:06:54,PUT,/home,500,4324,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Saint Helena,Port Katrina,Tablet,194.11.70.6
124,2024-08-16 21:08:44,GET,/contact.html,500,4710,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Bangladesh,Kellyport,Tablet,214.88.225.101
125,2024-08-16 21:12:38,PUT,/services.html,404,1591,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",San Marino,West Philiphaven,Desktop,196.207.47.104
126,2024-08-16 21:14:18,PUT,/products.html,200,1476,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Niue,Kristifort,Desktop,69.215.134.27
127,2024-08-16 21:18:09,PUT,/home,404,1794,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Christmas Island,North Crystalland,Desktop,142.12.137.221
128,2024-08-16 21:19:18,GET,/home,404,3356,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Falkland Islands (Malvinas),Arnoldfort,Desktop,186.98.51.222
129,2024-08-16 21:20:03,GET,/products.html,302,1195,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Isle of Man,Port Monica,Desktop,195.111.139.163
130,2024-08-16 21:24:46,POST,/login,200,4875,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Montserrat,East Candicestad,Desktop,122.235.51.247
131,2024-08-16 21:26:39,DELETE,/contact.html,200,427,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Ireland,Transtad,Desktop,156.170.117.94
132,2024-08-16 21:28:29,POST,/contact.html,302,1998,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Swaziland,South David,Desktop,62.71.96.251
133,2024-08-16 21:30:46,POST,/home,302,4193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Japan,Terrybury,Desktop,21.100.37.215
134,2024-08-16 21:33:13,GET,/login,404,3036,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",India,Davidshire,Tablet,221.131.38.248
135,2024-08-16 21:34:57,PUT,/home,404,4172,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Falkland Islands (Malvinas),Lake Jimmyside,Tablet,101.53.241.144
136,2024-08-16 21:35:59,POST,/products.html,302,2723,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Botswana,East Jonathan,Desktop,90.65.42.175
137,2024-08-16 21:40:36,POST,/about.html,301,2142,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Suriname,Lake Lawrence,Tablet,157.173.73.250
138,2024-08-16 21:45:32,GET,/products.html,301,3895,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Guinea,South Aprilland,Desktop,65.229.200.151
139,2024-08-16 21:49:03,DELETE,/login,302,942,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Montserrat,North Amy,Desktop,78.228.205.66
140,2024-08-16 21:51:58,DELETE,/about.html,301,4705,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",India,West Juliestad,Desktop,193.164.46.114
141,2024-08-16 21:52:52,POST,/login,404,2322,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Iceland,Taraview,Desktop,62.195.77.51
142,2024-08-16 21:57:25,PUT,/login,200,4396,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Somalia,Lake Jamietown,Tablet,39.18.136.57
143,2024-08-16 22:00:36,POST,/contact.html,301,3912,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Afghanistan,North Jennifer,Desktop,87.175.177.111
144,2024-08-16 22:03:54,POST,/products.html,301,3899,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Norway,South Emilystad,Desktop,218.87.93.101
145,2024-08-16 22:05:06,GET,/about.html,500,4900,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Nigeria,North Madison,Desktop,101.15.5.204
146,2024-08-16 22:06:48,DELETE,/products.html,200,3257,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Madagascar,Robertsside,Desktop,151.229.39.120
147,2024-08-16 22:09:09,PUT,/home,302,1338,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",France,Jonchester,Desktop,19.0.46.82
148,2024-08-16 22:12:32,DELETE,/services.html,200,3781,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Korea,Fordberg,Tablet,177.168.78.54
149,2024-08-16 22:13:11,POST,/home,200,3065,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Argentina,East Megan,Desktop,54.128.207.163
150,2024-08-16 22:14:27,DELETE,/services.html,404,1087,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Moldova,Jonhaven,Tablet,15.24.32.71
151,2024-08-16 22:18:08,PUT,/about.html,500,1185,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Namibia,Meganfurt,Tablet,209.108.83.190
152,2024-08-16 22:19:14,POST,/login,302,3868,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Antigua and Barbuda,Victortown,Desktop,31.23.131.242
153,2024-08-16 22:23:57,GET,/contact.html,404,4930,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Jamaica,Dianeside,Desktop,125.194.206.138
154,2024-08-16 22:28:20,POST,/about.html,500,4963,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Seychelles,East Jacobstad,Desktop,2.9.28.211
155,2024-08-16 22:30:25,GET,/products.html,404,636,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Lesotho,Port Oscarhaven,Desktop,192.215.78.22
156,2024-08-16 22:35:02,PUT,/about.html,500,1128,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Germany,New Cheryl,Desktop,129.198.187.177
157,2024-08-16 22:38:56,DELETE,/contact.html,404,3905,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Bangladesh,New Mark,Tablet,216.148.175.214
158,2024-08-16 22:42:47,PUT,/products.html,404,3753,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Ireland,Penamouth,Desktop,218.43.165.152
159,2024-08-16 22:45:28,POST,/services.html,500,4317,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Solomon Islands,Leetown,Desktop,211.8.239.154
160,2024-08-16 22:47:09,DELETE,/services.html,302,337,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Nigeria,South Davidtown,Tablet,43.148.13.10
161,2024-08-16 22:49:19,PUT,/contact.html,500,4567,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Saint Lucia,Paulhaven,Desktop,216.223.235.208
162,2024-08-16 22:50:06,PUT,/login,301,3982,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Guinea-Bissau,Port Douglas,Desktop,180.221.19.227
163,2024-08-16 22:52:31,GET,/services.html,301,4358,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Tonga,Josephside,Desktop,203.247.42.47
164,2024-08-16 22:57:03,GET,/login,200,887,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Hungary,East Nathanielfurt,Desktop,47.190.169.206
165,2024-08-16 23:01:34,GET,/services.html,404,3697,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Bangladesh,Alyssabury,Tablet,24.169.153.200
166,2024-08-16 23:06:25,DELETE,/contact.html,200,3458,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Thailand,South Anna,Tablet,76.25.243.121
167,2024-08-16 23:07:25,POST,/login,302,3233,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Ireland,Ryanport,Desktop,182.58.20.71
168,2024-08-16 23:07:49,POST,/contact.html,404,3937,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Israel,South Tammyton,Desktop,175.143.250.91
169,2024-08-16 23:10:46,GET,/login,200,3318,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Romania,Port Amyfurt,Desktop,216.135.187.243
170,2024-08-16 23:15:30,POST,/home,500,809,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Guernsey,North Megan,Desktop,26.95.65.248
171,2024-08-16 23:16:42,DELETE,/contact.html,301,3572,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Jersey,Brianport,Desktop,166.251.103.194
172,2024-08-16 23:18:01,DELETE,/home,200,1522,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Costa Rica,Amandafort,Desktop,191.29.187.163
173,2024-08-16 23:20:17,GET,/services.html,404,1861,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",India,Maciasfort,Desktop,76.210.47.191
174,2024-08-16 23:23:02,PUT,/services.html,500,4860,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Mauritius,Port Bethany,Tablet,213.108.2.11
175,2024-08-16 23:24:33,DELETE,/about.html,404,2400,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Paraguay,Rodriguezside,Desktop,28.24.184.131
176,2024-08-16 23:29:01,PUT,/products.html,500,1862,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Malawi,Skinnerview,Tablet,221.45.67.74
177,2024-08-16 23:31:39,POST,/services.html,301,2303,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Madagascar,Michelletown,Desktop,161.13.44.172
178,2024-08-16 23:32:01,GET,/products.html,301,1027,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Botswana,Masonborough,Tablet,141.37.141.120
179,2024-08-16 23:33:32,DELETE,/services.html,301,515,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Argentina,Elizabethfort,Desktop,147.222.104.223
180,2024-08-16 23:38:23,POST,/products.html,404,1949,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Antarctica (the territory South of 60 deg S),Port Rachelborough,Desktop,136.134.127.51
181,2024-08-16 23:41:24,GET,/services.html,302,3097,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Antigua and Barbuda,West Charles,Tablet,209.232.27.234
182,2024-08-16 23:42:41,POST,/about.html,302,1544,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Ukraine,Juliatown,Desktop,167.14.130.158
183,2024-08-16 23:45:19,GET,/home,404,545,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Cape Verde,South Margaretborough,Tablet,190.45.88.153
184,2024-08-16 23:49:18,GET,/login,500,3773,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Saint Kitts and Nevis,East Willie,Desktop,60.66.12.122
185,2024-08-16 23:49:21,DELETE,/about.html,500,1794,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Heard Island and McDonald Islands,East Elaine,Tablet,217.213.12.162
186,2024-08-16 23:53:50,POST,/home,500,1391,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Lesotho,East Linda,Desktop,129.179.208.140
187,2024-08-16 23:57:48,PUT,/contact.html,500,2980,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Cuba,Nicoletown,Desktop,5.72.170.30
188,2024-08-17 00:01:32,GET,/contact.html,302,2756,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Bosnia and Herzegovina,Port Williammouth,Desktop,44.178.162.155
189,2024-08-17 00:04:05,PUT,/products.html,500,1095,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Armenia,North Brentberg,Desktop,31.170.11.187
190,2024-08-17 00:06:41,GET,/login,500,1337,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Albania,North Nicole,Desktop,45.71.56.199
191,2024-08-17 00:10:09,DELETE,/products.html,500,1578,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Norfolk Island,Bruceborough,Desktop,200.140.85.127
192,2024-08-17 00:12:37,POST,/login,500,1912,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Antigua and Barbuda,Lake Steveside,Tablet,49.169.204.162
193,2024-08-17 00:16:12,PUT,/home,404,4195,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Sweden,Leonardview,Tablet,54.242.103.139
194,2024-08-17 00:19:27,POST,/contact.html,404,1216,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Dominica,Mooremouth,Desktop,210.35.1.159
195,2024-08-17 00:23:27,PUT,/about.html,404,520,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Uruguay,New Dianeville,Tablet,44.123.229.140
196,2024-08-17 00:27:23,DELETE,/products.html,200,1865,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Norway,Bowmanhaven,Desktop,96.167.184.152
197,2024-08-17 00:27:56,PUT,/login,200,1048,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Mayotte,Amandaberg,Tablet,85.74.23.250
198,2024-08-17 00:29:44,POST,/services.html,302,1119,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Bulgaria,Raymondstad,Desktop,118.200.156.153
199,2024-08-17 00:30:21,DELETE,/about.html,301,1089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Comoros,West Sophia,Desktop,169.147.148.98
200,2024-08-17 00:33:11,POST,/login,404,1334,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Bermuda,North Faithmouth,Desktop,134.59.86.146
201,2024-08-17 00:37:14,PUT,/login,301,472,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Falkland Islands (Malvinas),South Allison,Tablet,6.220.212.233
202,2024-08-17 00:37:51,POST,/products.html,301,4747,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Kiribati,Moorechester,Desktop,120.37.220.51
203,2024-08-17 00:40:00,DELETE,/products.html,200,1353,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",United Arab Emirates,North Joshualand,Desktop,221.246.248.184
204,2024-08-17 00:42:45,PUT,/about.html,302,691,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Malawi,Christinahaven,Desktop,181.245.88.230
205,2024-08-17 00:44:20,POST,/services.html,404,2336,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Philippines,Stephenview,Desktop,187.45.47.160
206,2024-08-17 00:46:20,PUT,/products.html,301,958,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Djibouti,Greenechester,Desktop,34.131.215.215
207,2024-08-17 00:47:18,POST,/products.html,200,2624,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Montserrat,Seanhaven,Desktop,180.25.144.57
208,2024-08-17 00:48:52,DELETE,/contact.html,301,4304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Cambodia,Lake Brian,Desktop,179.219.170.66
209,2024-08-17 00:50:27,GET,/services.html,500,942,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Hungary,Wolfville,Desktop,50.71.93.88
210,2024-08-17 00:54:12,POST,/contact.html,404,3632,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Myanmar,Port Joshuastad,Desktop,223.94.180.197
211,2024-08-17 00:56:01,POST,/home,500,3085,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Dominica,Lake Stacy,Desktop,155.70.199.127
